,Fare,distance,passenger_count,year,Month,Date,Hour,Minute,Second
13978,6.5,1.9626394159849259,1.0,2010,3,9,21,57,40
13979,10.9,5.17934247006478,1.0,2012,5,23,22,15,0
13980,8.5,1.596832839594455,2.0,2013,8,14,13,14,34
13981,8.0,2.1508770079928734,1.0,2014,11,3,15,0,40
13982,5.7,6.952939032925882,1.0,2010,4,21,19,58,0
13983,8.5,3.8722594212297463,4.0,2010,5,5,19,13,0
13984,16.1,6.007900881298903,1.0,2011,12,29,20,16,48
13985,8.1,3.579817265764264,3.0,2009,2,17,1,58,0
13986,7.5,1.5934595929844542,1.0,2012,10,8,9,29,0
13987,10.9,2.15686625458088,1.0,2010,10,3,17,30,26
13988,12.1,5.453907378904509,1.0,2010,10,31,14,42,0
13989,17.0,1.8834676051832042,3.0,2012,12,28,17,42,0
13990,18.5,6.281780383573666,6.0,2013,8,28,4,48,0
13991,8.5,1.895388990689624,2.0,2014,8,31,3,24,43
13992,10.5,3.1597246757167423,1.0,2012,3,2,22,23,7
13993,5.5,1.8219507971494808,1.0,2013,7,20,14,5,0
13994,13.0,3.2665343294423232,1.0,2015,1,9,23,55,33
13995,26.54,7.639868912490096,2.0,2015,5,13,23,5,54
13996,4.5,0.7645677143350565,1.0,2012,3,5,16,11,0
13997,15.7,6.884359987849202,1.0,2012,7,26,1,28,8
13998,6.5,1.4925209016472187,1.0,2014,1,16,16,6,0
13999,4.5,0.834155424495804,1.0,2010,3,25,17,47,39
14000,14.0,2.7663228045997674,5.0,2014,1,2,15,11,0
14001,18.0,4.199189945646676,1.0,2013,4,12,13,33,49
14002,25.33,7.913066018412444,1.0,2014,4,10,5,12,36
14003,5.7,1.2007871436445148,1.0,2009,10,31,14,45,0
14004,14.9,6.200682055964322,1.0,2011,8,13,16,57,0
14005,12.0,4.432024522633898,1.0,2013,10,18,1,31,0
14006,21.5,4.970552874216248,6.0,2015,2,14,18,23,54
14007,12.5,3.0778412420847987,2.0,2010,7,22,9,49,0
14008,19.7,11.314707357235331,1.0,2011,12,11,22,32,29
14009,14.5,4.3725575751612125,1.0,2015,6,6,5,15,46
14010,8.0,2.318284755007164,1.0,2014,12,16,5,5,0
14011,17.0,5.131798898945637,3.0,2015,1,4,22,28,40
14012,8.0,1.8053126815405771,1.0,2013,1,2,8,44,0
14013,9.5,1.3890383627512741,4.0,2013,9,1,22,57,17
14014,18.33,4.019156643554093,2.0,2014,1,2,1,36,8
14015,7.3,2.070259834460062,1.0,2010,2,19,19,20,0
14016,5.5,1.4241364004319432,1.0,2013,8,4,2,44,42
14017,41.83,11.255057104355148,2.0,2013,8,5,11,1,0
14018,4.5,0.9495933774207592,1.0,2010,8,1,11,49,0
14019,6.5,1.4741417844422928,1.0,2013,4,25,22,10,5
14020,5.9,0.9728965419205536,1.0,2009,4,7,16,4,10
14021,9.7,4.307207934488528,1.0,2012,5,13,18,56,8
14022,7.0,0.5536300573642614,1.0,2015,5,21,17,58,47
14023,10.1,2.5627052629993456,1.0,2009,1,15,20,31,0
14024,6.9,2.0930762154310973,1.0,2010,11,22,10,41,15
14025,10.9,2.8006267195302765,4.0,2011,2,25,20,10,9
14026,6.1,1.9417174009531255,1.0,2012,6,9,15,12,27
14027,15.5,4.538043246883781,1.0,2013,5,31,10,23,45
14028,4.5,0.6040549719143214,1.0,2014,2,8,10,41,0
14029,6.0,1.6792539284081405,1.0,2015,1,24,11,7,3
14030,9.3,3.9506397656752266,1.0,2010,8,22,18,29,0
14031,6.1,1.152871563969989,2.0,2011,11,7,10,59,0
14032,9.0,2.59089308131925,1.0,2013,4,5,16,35,0
14033,11.0,1.9970563288368932,1.0,2013,10,22,19,8,0
14034,7.5,0.002841920180887896,1.0,2014,11,5,10,50,28
14035,5.7,2.8644231262482296,1.0,2009,4,15,20,56,8
14036,6.1,2.126700394997365,2.0,2010,2,11,18,55,24
14037,3.3,0.5624998140514168,3.0,2012,5,20,14,48,0
14038,8.5,1.397552947476503,2.0,2012,7,7,3,32,18
14039,14.0,6.448849246891216,2.0,2013,1,22,23,20,59
14040,15.7,5.773263727617949,1.0,2011,6,2,14,37,55
14041,6.5,1.2646976978980555,1.0,2013,10,30,20,2,46
14042,5.5,0.9304076285099244,1.0,2014,5,27,17,49,2
14043,5.5,0.6672408547306431,1.0,2013,2,4,11,52,12
14044,3.3,0.37251821367657023,1.0,2009,11,11,21,46,0
14045,4.9,0.4376465752824313,2.0,2011,9,8,6,44,49
14046,6.9,1.7672756290747484,1.0,2012,7,18,21,44,0
14047,10.0,3.3451845274527483,1.0,2012,12,4,17,26,10
14048,36.9,17.89504708846333,2.0,2012,6,15,10,4,0
14049,7.7,2.2872864453095296,1.0,2011,3,25,6,20,49
14050,5.7,0.933172986366864,1.0,2012,1,16,19,30,0
14051,9.5,0.006038377353767396,1.0,2013,1,27,3,35,15
14052,6.9,1.4113101879601475,1.0,2010,2,26,9,47,24
14053,5.3,1.1839056057099626,1.0,2012,4,20,19,29,0
14054,6.9,0.7720293196352881,1.0,2011,11,19,22,30,0
14055,4.1,0.750318579429852,1.0,2012,8,5,15,54,0
14056,8.5,3.657676818424168,2.0,2012,8,30,22,25,45
14057,11.5,1.895540527881908,1.0,2013,7,17,12,44,4
14058,14.0,4.140069105071677,1.0,2014,2,7,15,21,50
14059,9.5,1.847956950864504,1.0,2015,3,20,16,8,32
14060,11.7,3.891142864312013,1.0,2009,5,1,18,10,18
14061,15.0,4.76474278514637,1.0,2014,8,11,23,54,0
14062,15.3,6.612400227411968,2.0,2010,1,13,22,16,0
14063,22.9,11.12148593012198,1.0,2010,4,4,2,46,19
14064,10.0,3.6567524498747432,1.0,2013,7,15,6,46,0
14065,14.0,5.000695728551364,1.0,2015,4,25,23,11,31
14066,7.3,1.2856310038379155,1.0,2009,6,1,19,31,59
14067,27.7,10.263932864013238,4.0,2012,6,3,19,2,0
14068,8.0,1.8279841997502904,1.0,2013,1,10,11,47,48
14069,25.0,9.529284556945507,1.0,2014,12,12,1,18,0
14070,8.1,2.298501914348728,1.0,2009,4,19,21,13,0
14071,12.1,4.805192614547948,2.0,2009,11,25,18,9,56
14072,5.3,1.5495531938785418,2.0,2012,3,13,22,25,26
14073,4.1,0.6970327287095472,1.0,2012,6,6,9,18,0
14074,34.33,10.62031117032492,5.0,2014,3,23,20,46,0
14075,4.5,1.1217422348868895,2.0,2010,1,14,22,7,42
14076,5.3,1.0372243411302071,1.0,2011,4,14,20,6,42
14077,82.5,19.6114810029956,1.0,2011,12,16,14,38,0
14078,4.0,0.6767955426648837,2.0,2014,11,8,21,57,41
14079,5.3,1.2963297661986384,1.0,2009,1,10,4,9,0
14080,4.5,1.142646047051768,5.0,2010,3,27,10,17,0
14081,35.3,21.34630543118145,2.0,2010,9,3,15,53,55
14082,31.3,9.082699748839005,1.0,2012,1,9,11,53,58
14083,6.9,1.9778394161270203,1.0,2012,5,5,3,6,0
14084,6.5,1.1393132319769677,2.0,2015,3,28,16,24,16
14085,13.3,2.497223908123703,1.0,2011,2,22,13,46,0
14086,6.0,0.9395509280279204,6.0,2014,1,27,9,28,0
14087,2.5,0.004059431426698349,1.0,2014,6,28,1,24,57
14088,6.1,2.6474891051527067,1.0,2010,8,22,7,39,49
14089,7.7,3.386918637088641,1.0,2010,10,26,7,7,54
14090,6.5,1.601807282991082,1.0,2012,7,31,18,22,0
14091,52.0,19.913249653538507,1.0,2012,12,22,8,27,0
14092,28.5,9.516393776619932,1.0,2013,1,16,11,48,45
14093,4.1,129.56063414449932,1.0,2011,4,3,12,16,46
14094,12.0,5.591408123792502,1.0,2013,5,19,20,41,0
14095,6.9,1.6648767463674217,1.0,2010,11,22,2,52,0
14096,8.9,2.8743649126808934,1.0,2009,7,28,7,49,40
14097,9.7,1.0801379210819972,5.0,2009,10,12,18,19,0
14098,7.3,1.4970709737289365,3.0,2012,1,24,14,54,35
14099,10.1,2.9330462399677937,1.0,2012,2,27,13,25,1
14100,5.3,0.6699628917783212,1.0,2011,3,3,19,35,0
14101,9.0,2.1117246513711065,1.0,2013,10,1,8,4,57
14102,6.0,0.9364250010079594,1.0,2014,2,23,1,30,42
14103,11.0,2.4216154801054293,1.0,2013,8,7,8,14,0
14104,6.5,1.0648372523148677,1.0,2014,2,21,13,0,0
14105,6.1,1.0992503666025273,2.0,2010,3,19,19,14,0
14106,9.3,2.237166984865827,1.0,2011,11,23,15,48,10
14107,7.5,1.5338383685777086,1.0,2014,11,3,22,59,0
14108,5.5,0.8820683709288621,1.0,2015,1,7,15,43,56
14109,4.9,1.1534342061238607,6.0,2009,11,11,22,35,0
14110,6.5,1.57500816191955,6.0,2012,9,17,15,4,0
14111,11.5,1.469670760972956,1.0,2013,4,10,18,31,0
14112,26.5,7.3197335751465324,1.0,2013,8,25,16,26,0
14113,9.5,1.0865953867736469,2.0,2013,9,1,18,21,0
14114,16.0,3.994070246324616,1.0,2015,5,3,17,21,36
14115,4.9,0.7048227892960128,1.0,2009,11,16,18,25,40
14116,8.5,2.39311544969391,1.0,2013,1,15,19,37,0
14117,10.0,2.1677325282959234,1.0,2013,4,15,15,45,0
14118,3.7,0.7303891205684828,3.0,2009,3,20,15,53,0
14119,5.7,1.8751774747227992,3.0,2010,4,24,21,39,2
14120,10.1,3.437508689802349,1.0,2012,7,3,18,3,0
14121,42.67,8.119025936507681,1.0,2009,12,4,15,21,0
14122,5.7,1.4228747637376642,1.0,2011,3,31,4,26,35
14123,26.1,9.479867058376486,1.0,2012,5,14,21,20,0
14124,7.5,1.28659146890045,1.0,2013,2,25,12,3,0
14125,20.5,3.3894952505305764,1.0,2013,6,23,2,3,0
14126,26.1,13.320505022660571,1.0,2009,3,19,13,21,0
14127,6.5,1.3209573955881084,1.0,2009,7,24,18,56,41
14128,6.5,1.630521568054423,1.0,2010,3,23,17,53,28
14129,11.3,2.6671437322475393,1.0,2010,5,4,12,14,0
14130,13.0,2.5877443901358284,1.0,2012,11,25,0,6,23
14131,2.5,0.3661164643985035,1.0,2009,1,29,15,55,10
14132,4.1,1.2990413310165259,1.0,2009,9,9,22,43,0
14133,8.9,2.3473162531564133,1.0,2010,11,3,15,1,0
14134,7.5,1.6566772983799647,6.0,2013,10,25,23,50,0
14135,10.9,4.1004470417397885,1.0,2009,2,28,12,17,38
14136,8.0,1.5690608971435902,1.0,2014,1,25,3,12,0
14137,5.5,1.0329605377310538,1.0,2014,12,19,19,37,4
14138,9.7,1.8739656060514596,1.0,2012,5,29,15,13,0
14139,7.0,1.9551118452800849,1.0,2014,7,23,20,16,10
14140,4.9,1.0545612619262772,1.0,2011,12,12,18,2,0
14141,14.0,3.87117491506732,1.0,2014,7,26,1,43,4
14142,9.7,2.0925519064571705,1.0,2010,1,5,8,12,26
14143,4.1,0.8718283691499061,3.0,2010,10,25,17,55,0
14144,3.7,0.9033847957367463,1.0,2010,12,4,2,49,59
14145,11.7,5.502448354903237,1.0,2011,11,5,22,57,47
14146,6.5,1.0854422867060156,1.0,2011,12,8,2,40,50
14147,14.0,3.747775900532008,1.0,2014,3,8,12,19,46
14148,6.1,0.9649202533873013,1.0,2009,2,14,18,14,0
14149,4.5,1.2565866263063732,2.0,2010,8,6,19,7,0
14150,8.5,1.4306019638093381,2.0,2015,1,31,10,44,2
14151,10.1,3.7209689101851176,1.0,2010,5,7,1,34,52
14152,18.5,8.406490483649945,1.0,2012,7,1,15,1,0
14153,9.5,3.1554408879623344,1.0,2013,4,14,7,33,0
14154,7.3,1.8253934650246608,5.0,2009,4,7,22,48,0
14155,4.5,0.6953365128712745,1.0,2009,8,2,11,6,0
14156,12.0,3.6277501812105992,1.0,2013,5,16,13,41,0
14157,7.5,1.780029027624651,4.0,2013,9,30,22,26,0
14158,6.5,1.1357959760814151,1.0,2014,3,31,10,0,50
14159,41.04,10.372090400882792,1.0,2015,4,27,12,36,53
14160,30.9,13.885743108547391,5.0,2009,4,9,16,53,0
14161,7.3,3.0226665595500912,2.0,2009,9,27,2,6,23
14162,7.7,1.7341102073055024,1.0,2010,10,31,9,50,0
14163,7.3,1.4162704436174405,1.0,2010,12,30,22,31,26
14164,5.7,0.6614359800896465,1.0,2011,1,24,8,10,6
14165,12.5,3.1237023819071,1.0,2013,4,26,7,45,53
14166,10.5,2.9035843995634028,1.0,2014,12,7,15,27,51
14167,6.1,1.9196252153184112,1.0,2009,11,2,13,47,36
14168,4.5,0.7654592282109879,1.0,2010,3,22,11,31,24
14169,4.1,0.479729837300219,1.0,2011,8,6,3,19,0
14170,8.1,2.308392097941496,1.0,2012,4,19,10,17,24
14171,8.5,2.011604850794959,1.0,2012,6,27,23,32,0
14172,8.0,1.835498079791465,2.0,2013,3,12,20,8,0
14173,11.3,4.8757899560285125,1.0,2010,2,28,21,54,55
14174,7.7,1.8289562389253888,1.0,2010,4,8,11,53,0
14175,8.1,1.9070134427918928,1.0,2011,11,27,15,55,0
14176,11.0,1.3832942720756105,1.0,2013,3,23,11,41,0
14177,7.5,1.6326109638574104,1.0,2013,9,23,22,20,22
14178,4.9,1.4130883275429702,1.0,2010,2,21,11,6,57
14179,32.67,9.419490324938943,1.0,2010,9,21,13,29,12
14180,10.5,3.8495887725823046,1.0,2011,5,22,15,49,45
14181,5.7,1.2239295601532547,1.0,2012,3,29,20,10,35
14182,10.7,1.9436852213785256,1.0,2009,1,14,17,17,21
14183,4.5,1.3861267999791853,1.0,2009,3,7,9,38,0
14184,3.7,0.7133078720344421,1.0,2009,12,28,8,17,0
14185,9.3,2.9130488363513107,1.0,2012,3,14,7,42,0
14186,7.0,1.3240256987180048,1.0,2014,2,5,16,51,13
14187,6.5,1.5741843499682038,1.0,2014,8,4,0,52,0
14188,5.5,0.9366061453970588,1.0,2015,2,10,14,39,57
14189,6.5,2.056028704446287,1.0,2010,4,11,18,43,0
14190,2.5,0.003069275154966125,1.0,2009,4,18,20,44,0
14191,3.3,0.8763083988944386,1.0,2009,11,5,3,30,7
14192,16.5,7.2054693133667245,3.0,2012,1,16,6,19,44
14193,13.3,6.851240817733553,1.0,2012,3,18,3,11,50
14194,6.0,1.6414647344986164,1.0,2013,4,6,17,42,5
14195,17.0,3.4367935739765842,1.0,2013,11,26,16,41,0
14196,6.5,1.618157979119196,2.0,2010,1,10,9,10,34
14197,8.1,2.2187360250671433,5.0,2012,4,1,12,3,0
14198,6.0,1.507807032597496,1.0,2013,7,25,21,16,3
14199,7.3,1.8734681926176668,1.0,2009,8,29,21,34,24
14200,25.7,10.712777485605944,3.0,2010,7,9,1,33,31
14201,8.5,3.2906726479509865,1.0,2010,8,27,19,14,0
14202,9.3,3.2274003450956874,2.0,2012,5,12,20,25,17
14203,5.5,1.4028687893804814,1.0,2013,6,12,8,35,21
14204,10.9,3.176808884093129,1.0,2009,11,28,17,39,4
14205,6.0,1.759859200400413,1.0,2012,10,19,0,36,56
14206,7.7,1.6903892136643557,1.0,2010,11,20,13,44,0
14207,4.9,1.5793675524097117,2.0,2011,5,21,9,59,41
14208,15.7,4.209074396294313,1.0,2011,11,26,1,22,38
14209,6.0,2.1291505838097518,1.0,2013,8,26,0,7,0
14210,5.0,0.8911143739248552,1.0,2013,11,18,8,9,0
14211,17.0,3.746116515568844,1.0,2014,2,6,20,0,0
14212,11.5,4.1245077254958264,6.0,2014,2,22,23,17,0
14213,14.5,3.6404877996832,2.0,2014,4,6,0,27,3
14214,7.3,1.4567988218991643,1.0,2010,5,11,13,17,0
14215,11.0,0.922657871443634,1.0,2015,6,17,15,37,56
14216,10.5,1.9123273968151209,1.0,2012,11,1,10,21,0
14217,5.0,0.8436111803145461,1.0,2013,12,18,6,15,6
14218,13.7,3.2544557027448686,1.0,2012,8,30,3,32,59
14219,4.5,0.8423126811028073,1.0,2013,4,27,10,1,44
14220,29.83,7.697545868453454,1.0,2013,8,5,6,9,13
14221,19.0,5.3519059169436645,1.0,2015,1,15,19,51,15
14222,8.5,2.493086935862064,1.0,2010,1,20,8,20,0
14223,9.3,2.248822173956638,1.0,2010,12,29,23,58,36
14224,9.0,2.2913892918296184,6.0,2013,7,20,1,39,0
14225,7.0,1.2841072368913442,1.0,2009,1,9,22,26,35
14226,9.7,1.9819702538880068,1.0,2009,6,3,8,48,7
14227,4.5,0.7198015327432237,1.0,2009,8,6,7,16,21
14228,4.9,1.3534072769551615,1.0,2011,10,19,23,33,40
14229,11.7,4.082418998227961,2.0,2011,12,24,12,13,17
14230,10.5,2.528573228144085,1.0,2014,6,28,15,21,0
14231,5.5,0.9402712943565844,3.0,2014,11,16,18,34,0
14232,6.5,2.2786033382107416,2.0,2009,9,19,17,9,24
14233,4.9,1.2122744213232357,5.0,2010,10,27,5,50,0
14234,16.9,6.044996793434691,2.0,2011,4,25,23,15,29
14235,13.5,3.667334162625736,1.0,2014,11,7,1,20,22
14236,6.5,3.0329991774625755,2.0,2010,1,13,20,1,26
14237,5.7,1.142970512476165,1.0,2010,11,23,7,49,38
14238,8.0,2.2196552935798413,3.0,2014,1,24,23,46,22
14239,8.5,1.4394033257792371,2.0,2014,2,1,17,59,36
14240,10.0,0.7223186267864561,2.0,2014,4,23,15,41,0
14241,11.0,1.8194644188918887,1.0,2015,6,22,16,6,23
14242,4.1,0.8750183636263631,1.0,2009,4,7,11,11,2
14243,34.0,9.182216570798934,2.0,2010,7,9,4,51,0
14244,4.9,0.913502715152986,1.0,2010,8,26,7,41,59
14245,7.3,2.472077900872542,1.0,2011,10,15,9,38,0
14246,8.5,2.037992601106756,1.0,2011,10,17,7,30,0
14247,3.5,0.10864344708678762,1.0,2015,6,25,18,52,30
14248,7.7,2.6334454691001894,2.0,2009,12,11,22,51,38
14249,3.7,0.6851373394385873,1.0,2011,10,15,12,47,0
14250,5.0,1.1256617082747389,1.0,2009,3,10,23,46,49
14251,12.9,3.524222379434312,1.0,2010,9,1,19,14,0
14252,10.9,2.9285802486108943,1.0,2011,4,14,15,57,57
14253,5.5,1.0609186185822528,4.0,2012,11,17,17,2,36
14254,14.0,4.3588881866830365,1.0,2013,7,23,22,10,22
14255,13.0,3.5960359018734813,1.0,2014,10,12,1,42,0
14256,13.5,2.0735529285085565,1.0,2015,4,18,14,36,46
14257,19.0,4.333733082425642,1.0,2014,6,22,2,39,0
14258,6.9,2.813744643028857,1.0,2011,5,21,0,9,0
14259,8.1,2.3749287642232324,5.0,2011,8,20,23,53,0
14260,11.3,3.1964676402638887,1.0,2012,3,16,19,38,55
14261,6.1,1.535585990839228,1.0,2012,6,1,14,42,43
14262,7.7,2.2949536213965995,2.0,2012,7,9,9,56,0
14263,6.9,1.0868005770574118,1.0,2012,2,29,10,59,2
14264,9.0,1.5495214068710457,1.0,2013,7,31,13,4,0
14265,10.1,4.24278622779464,2.0,2010,8,27,23,12,0
14266,8.1,2.233999207416882,5.0,2010,8,27,23,12,0
14267,7.7,0.7679930913492661,2.0,2010,10,20,21,2,0
14268,24.0,9.213363277921296,1.0,2014,6,27,4,9,17
14269,5.0,1.2413780525448077,2.0,2015,1,1,21,34,20
14270,16.9,3.631443838186556,2.0,2010,9,25,11,58,0
14271,9.5,2.2179640610692632,2.0,2013,2,2,11,37,26
14272,8.5,1.3784541871250109,1.0,2013,3,7,8,11,19
14273,18.5,9.594767185036,1.0,2011,9,7,20,8,0
14274,34.83,7.803224181390727,3.0,2013,5,1,16,30,0
14275,10.5,2.619432090431973,2.0,2013,11,12,13,10,0
14276,7.0,1.0406804207533975,1.0,2014,11,28,21,50,0
14277,17.5,4.8356607414001465,1.0,2015,4,26,15,35,40
14278,6.5,1.8382240637019185,1.0,2011,12,9,10,48,18
14279,10.9,4.9560648867958506,1.0,2010,5,12,12,45,53
14280,5.5,0.7213355247580149,3.0,2013,11,20,19,51,0
14281,9.3,2.7437883973325743,1.0,2010,6,21,8,50,30
14282,14.1,3.0693404936733213,1.0,2011,8,2,11,42,0
14283,11.0,1.7803384179651478,1.0,2014,2,1,13,17,0
14284,4.5,1.0790342784525708,1.0,2010,11,9,2,22,0
14285,12.1,4.05585650024576,1.0,2012,2,14,20,4,0
14286,15.0,1.3634999600531672,1.0,2013,9,23,15,1,0
14287,5.0,0.9062814870018516,1.0,2014,3,4,6,58,6
14288,18.1,9.100425213914257,1.0,2009,8,23,15,30,0
14289,6.1,1.0955088748281674,1.0,2012,3,28,13,49,38
14290,4.9,0.9728976908650075,1.0,2011,7,20,23,51,23
14291,17.0,4.771183105447403,1.0,2013,2,20,9,13,24
14292,3.7,0.5200488380747887,1.0,2009,7,6,15,42,50
14293,6.5,2.6856390464800333,2.0,2012,2,1,21,40,30
14294,6.9,2.293853844712256,1.0,2012,4,21,10,27,15
14295,9.7,1.2878902577420932,1.0,2012,7,19,12,16,33
14296,7.0,1.4829423009114526,1.0,2013,8,5,23,13,0
14297,3.7,0.18772374803079095,1.0,2012,6,13,12,47,50
14298,15.0,4.070269728226063,6.0,2014,7,28,17,42,0
14299,5.3,1.838839744597176,2.0,2009,10,5,19,40,41
14300,8.5,2.0151288823625344,4.0,2010,9,9,23,25,9
14301,7.7,2.8603095912160734,3.0,2010,6,26,21,17,19
14302,5.7,0.01680951715858867,2.0,2011,4,8,7,41,50
14303,7.5,1.452125982564567,1.0,2015,3,2,7,30,18
14304,3.3,0.4650741829044484,1.0,2012,3,4,1,33,0
14305,7.7,1.8063081780094787,1.0,2012,6,27,11,36,0
14306,10.5,2.5493310046711883,4.0,2015,5,2,17,49,31
14307,6.1,0.8059436092467233,5.0,2009,8,17,14,37,0
14308,12.67,2.9864874730372524,2.0,2009,8,15,17,55,0
14309,31.3,9.533843186704233,1.0,2012,4,8,18,9,0
14310,7.0,1.7924916248689386,2.0,2013,7,10,1,45,0
14311,7.0,1.9029074195703228,1.0,2013,10,4,19,52,0
14312,9.5,3.48941889373129,1.0,2013,10,19,1,16,0
14313,31.83,9.698176814518462,2.0,2013,11,28,11,0,32
14314,3.7,0.4331613694694057,1.0,2010,11,3,12,15,3
14315,52.0,0.09108790866215624,1.0,2014,10,26,8,43,0
14316,15.3,6.278441142722494,2.0,2011,5,30,22,11,0
14317,13.3,5.44335305469868,3.0,2010,12,18,13,53,0
14318,6.0,1.0995926967536531,1.0,2012,10,1,19,13,0
14319,7.5,1.5979099479143006,5.0,2015,6,11,9,13,9
14320,16.9,4.745155367844867,2.0,2011,4,26,13,26,0
14321,12.9,1.4010423430155998,1.0,2011,5,14,22,52,0
14322,6.1,1.9983373133200744,1.0,2011,7,6,19,12,14
14323,13.5,4.278878710776743,1.0,2013,2,13,0,5,13
14324,14.9,5.612041722054533,5.0,2009,12,6,15,14,0
14325,9.3,4.919917919627109,1.0,2012,1,15,9,52,35
14326,4.5,1.0053612668280336,1.0,2012,3,13,14,5,35
14327,9.0,2.8533848001076287,1.0,2013,9,29,23,30,39
14328,33.33,9.517740238380352,1.0,2013,11,11,20,53,38
14329,9.0,3.2349118492315565,1.0,2013,12,17,21,10,42
14330,11.0,3.0854162402579868,1.0,2014,3,21,19,19,36
14331,13.3,3.4136180184709084,1.0,2010,8,23,18,21,0
14332,2.9,0.3216774811998853,1.0,2009,2,8,22,6,0
14333,5.3,0.9095325367471876,1.0,2009,3,23,8,59,17
14334,13.3,4.3696063286344335,1.0,2012,8,1,18,33,23
14335,9.0,2.351927680693006,1.0,2013,5,10,8,16,6
14336,5.5,0.9631128526289414,1.0,2014,5,12,10,35,0
14337,4.5,1.5544891729699586,1.0,2012,1,4,18,2,0
14338,3.7,0.7856968132301645,1.0,2012,4,3,19,50,35
14339,9.0,1.7307574628733742,6.0,2014,2,5,18,39,0
14340,12.0,3.440164025542684,1.0,2015,5,15,9,5,2
14341,16.0,4.192942855725467,1.0,2015,5,27,8,44,57
14342,4.1,1.1162347184071295,1.0,2009,2,8,11,19,0
14343,16.5,4.400995302588625,1.0,2009,12,21,18,0,0
14344,7.3,2.427496702084308,2.0,2010,5,3,7,53,35
14345,5.7,1.8555985070457042,1.0,2010,12,12,9,27,0
14346,3.7,0.6576598407933771,1.0,2011,6,16,21,54,18
14347,4.9,1.2568314912868366,2.0,2012,8,22,11,38,26
14348,8.5,1.9836007662700632,1.0,2013,4,9,1,54,2
14349,3.5,0.4778573267282048,1.0,2013,7,7,12,22,0
14350,8.5,2.081651285563033,1.0,2009,5,4,17,28,0
14351,8.5,2.726565976830876,5.0,2012,11,9,20,9,0
14352,6.0,0.5769924311065896,1.0,2014,2,7,9,29,57
14353,45.0,20.118956103126344,1.0,2009,1,22,13,11,59
14354,5.3,1.2099065168944203,1.0,2009,4,4,0,27,0
14355,10.5,3.5655673221604047,2.0,2012,8,5,11,56,15
14356,4.5,1.0831514949821237,2.0,2014,10,19,16,46,56
14357,11.0,2.326068683032608,2.0,2014,12,2,14,27,37
14358,12.0,3.3191643392050074,2.0,2015,5,18,22,22,59
14359,11.0,3.1075664849232854,1.0,2015,6,6,1,45,36
14360,11.7,3.7193761722659406,1.0,2010,6,28,12,30,0
14361,5.5,0.8778191807779683,1.0,2013,4,3,20,32,39
14362,8.1,2.571872599644192,1.0,2009,10,5,17,37,34
14363,12.5,4.9082876717262165,4.0,2012,7,25,21,18,37
14364,6.5,1.8127021826545608,1.0,2013,10,4,1,34,0
14365,5.5,0.9858939121816008,1.0,2014,6,5,16,10,0
14366,7.7,1.7295946672171856,1.0,2009,12,12,0,36,41
14367,8.5,1.761598012148518,1.0,2010,3,30,18,10,0
14368,19.7,8.588040098891819,2.0,2010,6,5,17,24,55
14369,16.5,3.596463193045808,2.0,2015,1,2,13,59,14
14370,7.0,2.243639242076672,1.0,2015,1,30,6,50,48
14371,14.5,4.296088819805289,5.0,2009,9,20,3,1,0
14372,8.5,2.5845810800311417,1.0,2011,10,3,20,2,40
14373,7.7,1.7412069622550532,5.0,2012,5,18,19,10,0
14374,11.0,3.1843308535854797,1.0,2013,4,29,16,26,0
14375,10.0,1.946159736469529,3.0,2014,7,31,11,58,0
14376,25.0,3.729622733371583,1.0,2014,9,10,12,21,59
14377,19.0,4.424947932495008,5.0,2014,12,1,10,13,0
14378,7.5,2.2426625933526325,1.0,2015,1,7,17,22,43
14379,6.2,1.207463102406008,1.0,2009,1,24,23,35,4
14380,11.0,3.188878826342212,1.0,2013,1,2,14,56,0
14381,5.5,1.0041145536280367,6.0,2014,5,4,19,2,0
14382,22.1,8.922835382295307,1.0,2009,9,9,6,33,0
14383,5.3,1.6747005788311562,1.0,2010,3,15,13,8,0
14384,5.7,0.8552304348542062,1.0,2012,3,10,3,9,0
14385,7.3,1.5489700911914768,1.0,2009,8,27,22,38,0
14386,13.5,2.9456051964488505,3.0,2013,2,11,7,53,0
14387,9.0,2.6515257999576853,1.0,2013,3,27,11,10,46
14388,15.5,3.5357354583440244,4.0,2015,5,10,2,35,6
14389,6.1,2.650224534403253,1.0,2009,3,11,10,9,37
14390,4.9,0.38265361521828056,1.0,2010,9,1,18,51,0
14391,3.7,0.4008752641749976,1.0,2010,1,7,15,52,54
14392,9.0,1.7471990523397447,1.0,2013,3,6,9,8,0
14393,11.5,2.7792000987651195,2.0,2013,7,13,15,37,17
14394,4.5,0.5295316540938618,3.0,2011,11,24,0,17,36
14395,13.0,1.9024884687689758,2.0,2014,6,27,17,18,32
14396,8.5,1.937830334343876,1.0,2010,3,22,9,41,46
14397,15.7,6.233062212044259,5.0,2011,3,13,0,30,0
14398,7.0,1.4657472985953943,1.0,2014,4,14,17,21,29
14399,12.0,4.475938972922331,1.0,2014,5,27,3,11,0
14400,42.0,14.088466004939148,1.0,2014,9,27,6,45,0
14401,9.0,2.0865129585177438,1.0,2013,9,6,13,27,0
14402,11.0,2.417404239725513,1.0,2013,10,2,9,1,19
14403,15.7,7.559624557985095,1.0,2009,1,23,10,32,3
14404,3.3,0.7690793133970264,2.0,2012,6,14,19,54,24
14405,19.0,4.973596540743596,1.0,2013,3,20,8,17,49
